provstate,iyear,imonth,UER
Washington,2000,9,5.3
Washington,2000,10,5.3
Washington,2000,11,5.4
Washington,2000,12,5.4
Washington,2001,1,5.6
Washington,2001,2,5.7
Washington,2001,3,5.8
Washington,2001,4,5.9
Washington,2001,5,6
Washington,2001,6,6.1
Washington,2001,7,6.3
Washington,2001,8,6.4
Washington,2001,9,6.6
Washington,2001,10,6.9
Washington,2001,11,7.1
Washington,2001,12,7.3
Washington,2002,1,7.4
Washington,2002,2,7.5
Washington,2002,3,7.5
Washington,2002,4,7.5
Washington,2002,5,7.5
Washington,2002,6,7.4
Washington,2002,7,7.4
Washington,2002,8,7.3
Washington,2002,9,7.3
Washington,2002,10,7.3
Washington,2002,11,7.3
Washington,2002,12,7.3
Washington,2003,1,7.4
Washington,2003,2,7.4
Washington,2003,3,7.5
Washington,2003,4,7.5
Washington,2003,5,7.6
Washington,2003,6,7.6
Washington,2003,7,7.6
Washington,2003,8,7.5
Washington,2003,9,7.4
Washington,2003,10,7.3
Washington,2003,11,7.2
Washington,2003,12,7
Washington,2004,1,6.9
Washington,2004,2,6.7
Washington,2004,3,6.6
Washington,2004,4,6.5
Washington,2004,5,6.3
Washington,2004,6,6.2
Washington,2004,7,6.1
Washington,2004,8,6
Washington,2004,9,6
Washington,2004,10,5.9
Washington,2004,11,5.9
Washington,2004,12,5.8
Washington,2005,1,5.8
Washington,2005,2,5.7
Washington,2005,3,5.7
Washington,2005,4,5.6
Washington,2005,5,5.6
Washington,2005,6,5.5
Washington,2005,7,5.5
Washington,2005,8,5.5
Washington,2005,9,5.5
Washington,2005,10,5.4
Washington,2005,11,5.3
Washington,2005,12,5.2
Washington,2006,1,5.1
Washington,2006,2,5
Washington,2006,3,5
Washington,2006,4,5
Washington,2006,5,5
Washington,2006,6,5.1
Washington,2006,7,5.1
Washington,2006,8,5.1
Washington,2006,9,5.1
Washington,2006,10,5.1
Washington,2006,11,5
Washington,2006,12,4.9
Washington,2007,1,4.8
Washington,2007,2,4.7
Washington,2007,3,4.7
Washington,2007,4,4.6
Washington,2007,5,4.6
Washington,2007,6,4.6
Washington,2007,7,4.7
Washington,2007,8,4.7
Washington,2007,9,4.8
Washington,2007,10,4.8
Washington,2007,11,4.8
Washington,2007,12,4.8
Washington,2008,1,4.8
Washington,2008,2,4.8
Washington,2008,3,4.9
Washington,2008,4,5
Washington,2008,5,5.1
Washington,2008,6,5.3
Washington,2008,7,5.5
Washington,2008,8,5.6
Washington,2008,9,5.8
Washington,2008,10,6.1
Washington,2008,11,6.4
Washington,2008,12,6.8
Washington,2009,1,7.2
Washington,2009,2,7.6
Washington,2009,3,7.9
Washington,2009,4,8.5
Washington,2009,5,8.9
Washington,2009,6,9.3
Washington,2009,7,9.6
Washington,2009,8,9.9
Washington,2009,9,10.3
Washington,2009,10,10.3
Washington,2009,11,10.4
Washington,2009,12,10.4
Washington,2010,1,10.4
Washington,2010,2,10.3
Washington,2010,3,10.2
Washington,2010,4,10.1
Washington,2010,5,10
Washington,2010,6,9.9
Washington,2010,7,9.8
Washington,2010,8,9.8
Washington,2010,9,9.7
Washington,2010,10,9.7
Washington,2010,11,9.7
Washington,2010,12,9.6
Washington,2011,1,9.6
Washington,2011,2,9.5
Washington,2011,3,9.4
Washington,2011,4,9.4
Washington,2011,5,9.3
Washington,2011,6,9.3
Washington,2011,7,9.2
Washington,2011,8,9.1
Washington,2011,9,9
Washington,2011,10,8.9
Washington,2011,11,8.8
Washington,2011,12,8.7
Washington,2012,1,8.6
Washington,2012,2,8.5
Washington,2012,3,8.4
Washington,2012,4,8.4
Washington,2012,5,8.3
Washington,2012,6,8.2
Washington,2012,7,8.1
Washington,2012,8,8
Washington,2012,9,7.8
Washington,2012,10,7.6
Washington,2012,11,7.5
Washington,2012,12,7.4
Washington,2013,1,7.3
Washington,2013,2,7.2
Washington,2013,3,7.2
Washington,2013,4,7.1
Washington,2013,5,7.1
Washington,2013,6,7
Washington,2013,7,7
Washington,2013,8,6.9
Washington,2013,9,6.8
Washington,2013,10,6.7
Washington,2013,11,6.6
Washington,2013,12,6.5
Washington,2014,1,6.4
Washington,2014,2,6.3
Washington,2014,3,6.3
Washington,2014,4,6.2
Washington,2014,5,6.1
Washington,2014,6,6.1
Washington,2014,7,6
Washington,2014,8,6
Washington,2014,9,6
Washington,2014,10,6
Washington,2014,11,5.9
Washington,2014,12,5.8
Washington,2015,1,5.7
Washington,2015,2,5.7
Washington,2015,3,5.6
Washington,2015,4,5.6
Washington,2015,5,5.6
Washington,2015,6,5.6
Washington,2015,7,5.6
Washington,2015,8,5.6
Washington,2015,9,5.6
Washington,2015,10,5.6
Washington,2015,11,5.6
Washington,2015,12,5.6
Washington,2016,1,5.6
Washington,2016,2,5.6
Washington,2016,3,5.6
Washington,2016,4,5.6
Washington,2016,5,5.6
Washington,2016,6,5.5
Washington,2016,7,5.5
Washington,2016,8,5.4
Washington,2016,9,5.3
Washington,2016,10,5.3
Washington,2016,11,5.2
Washington,2016,12,5.1
Washington,2017,1,5.1
Washington,2017,2,4.9
Washington,2017,3,4.7
Washington,2017,4,4.6
Washington,2017,5,4.5
Washington,2017,6,4.5
Washington,2017,7,4.5
Washington,2017,8,4.6
Washington,2017,9,4.6
Washington,2017,10,4.5
Michigan,1976,1,10
Michigan,1976,2,10
Michigan,1976,3,9.9
Michigan,1976,4,9.7
Michigan,1976,5,9.6
Michigan,1976,6,9.4
Michigan,1976,7,9.2
Michigan,1976,8,9
Michigan,1976,9,9
Michigan,1976,10,8.9
Michigan,1976,11,9
Michigan,1976,12,8.9
Michigan,1977,1,8.9
Michigan,1977,2,8.8
Michigan,1977,3,8.6
Michigan,1977,4,8.4
Michigan,1977,5,8.3
Michigan,1977,6,8.2
Michigan,1977,7,8.1
Michigan,1977,8,8.1
Michigan,1977,9,8
Michigan,1977,10,7.9
Michigan,1977,11,7.7
Michigan,1977,12,7.5
Michigan,1978,1,7.3
Michigan,1978,2,7.1
Michigan,1978,3,6.9
Michigan,1978,4,6.8
Michigan,1978,5,6.8
Michigan,1978,6,6.8
Michigan,1978,7,6.9
Michigan,1978,8,6.9
Michigan,1978,9,7
Michigan,1978,10,7
Michigan,1978,11,7.1
Michigan,1978,12,7.1
Michigan,1979,1,7.2
Michigan,1979,2,7.2
Michigan,1979,3,7.2
Michigan,1979,4,7.2
Michigan,1979,5,7.3
Michigan,1979,6,7.4
Michigan,1979,7,7.7
Michigan,1979,8,7.9
Michigan,1979,9,8.2
Michigan,1979,10,8.5
Michigan,1979,11,8.9
Michigan,1979,12,9.2
Michigan,1980,1,9.8
Michigan,1980,2,10.5
Michigan,1980,3,11.3
Michigan,1980,4,12.2
Michigan,1980,5,13
Michigan,1980,6,13.5
Michigan,1980,7,13.6
Michigan,1980,8,13.5
Michigan,1980,9,13.2
Michigan,1980,10,12.9
Michigan,1980,11,12.7
Michigan,1980,12,12.5
Michigan,1981,1,12.4
Michigan,1981,2,12.2
Michigan,1981,3,12.1
Michigan,1981,4,11.9
Michigan,1981,5,11.8
Michigan,1981,6,11.7
Michigan,1981,7,11.8
Michigan,1981,8,12.1
Michigan,1981,9,12.5
Michigan,1981,10,13
Michigan,1981,11,13.5
Michigan,1981,12,14
Michigan,1982,1,14.4
Michigan,1982,2,14.7
Michigan,1982,3,14.9
Michigan,1982,4,14.9
Michigan,1982,5,14.9
Michigan,1982,6,15
Michigan,1982,7,15.1
Michigan,1982,8,15.5
Michigan,1982,9,15.8
Michigan,1982,10,16.2
Michigan,1982,11,16.5
Michigan,1982,12,16.5
Michigan,1983,1,16.4
Michigan,1983,2,16.1
Michigan,1983,3,15.7
Michigan,1983,4,15.3
Michigan,1983,5,15
Michigan,1983,6,14.6
Michigan,1983,7,14.2
Michigan,1983,8,13.8
Michigan,1983,9,13.4
Michigan,1983,10,12.9
Michigan,1983,11,12.5
Michigan,1983,12,12.2
Michigan,1984,1,11.9
Michigan,1984,2,11.7
Michigan,1984,3,11.5
Michigan,1984,4,11.4
Michigan,1984,5,11.3
Michigan,1984,6,11.2
Michigan,1984,7,11.1
Michigan,1984,8,11
Michigan,1984,9,10.9
Michigan,1984,10,10.9
Michigan,1984,11,10.8
Michigan,1984,12,10.6
Michigan,1985,1,10.5
Michigan,1985,2,10.4
Michigan,1985,3,10.3
Michigan,1985,4,10.2
Michigan,1985,5,10.2
Michigan,1985,6,10.2
Michigan,1985,7,10.1
Michigan,1985,8,10
Michigan,1985,9,9.8
Michigan,1985,10,9.5
Michigan,1985,11,9.2
Michigan,1985,12,9
Michigan,1986,1,8.9
Michigan,1986,2,8.9
Michigan,1986,3,9
Michigan,1986,4,9.1
Michigan,1986,5,9.1
Michigan,1986,6,9
Michigan,1986,7,8.9
Michigan,1986,8,8.8
Michigan,1986,9,8.7
Michigan,1986,10,8.6
Michigan,1986,11,8.5
Michigan,1986,12,8.4
Michigan,1987,1,8.3
Michigan,1987,2,8.3
Michigan,1987,3,8.3
Michigan,1987,4,8.4
Michigan,1987,5,8.4
Michigan,1987,6,8.4
Michigan,1987,7,8.4
Michigan,1987,8,8.3
Michigan,1987,9,8.2
Michigan,1987,10,8.2
Michigan,1987,11,8.2
Michigan,1987,12,8.2
Michigan,1988,1,8.2
Michigan,1988,2,8.1
Michigan,1988,3,7.9
Michigan,1988,4,7.7
Michigan,1988,5,7.5
Michigan,1988,6,7.4
Michigan,1988,7,7.3
Michigan,1988,8,7.3
Michigan,1988,9,7.2
Michigan,1988,10,7.2
Michigan,1988,11,7.1
Michigan,1988,12,6.9
Michigan,1989,1,6.7
Michigan,1989,2,6.7
Michigan,1989,3,6.6
Michigan,1989,4,6.7
Michigan,1989,5,6.8
Michigan,1989,6,7
Michigan,1989,7,7.2
Michigan,1989,8,7.4
Michigan,1989,9,7.5
Michigan,1989,10,7.7
Michigan,1989,11,7.8
Michigan,1989,12,7.8
Michigan,1990,1,7.8
Michigan,1990,2,7.6
Michigan,1990,3,7.5
Michigan,1990,4,7.4
Michigan,1990,5,7.3
Michigan,1990,6,7.3
Michigan,1990,7,7.3
Michigan,1990,8,7.5
Michigan,1990,9,7.6
Michigan,1990,10,7.8
Michigan,1990,11,8.1
Michigan,1990,12,8.4
Michigan,1991,1,8.8
Michigan,1991,2,9.1
Michigan,1991,3,9.4
Michigan,1991,4,9.5
Michigan,1991,5,9.5
Michigan,1991,6,9.4
Michigan,1991,7,9.2
Michigan,1991,8,9.1
Michigan,1991,9,9.1
Michigan,1991,10,9.2
Michigan,1991,11,9.3
Michigan,1991,12,9.3
Michigan,1992,1,9.4
Michigan,1992,2,9.4
Michigan,1992,3,9.4
Michigan,1992,4,9.3
Michigan,1992,5,9.3
Michigan,1992,6,9.2
Michigan,1992,7,9.1
Michigan,1992,8,9
Michigan,1992,9,8.7
Michigan,1992,10,8.5
Michigan,1992,11,8.1
Michigan,1992,12,7.8
Michigan,1993,1,7.5
Michigan,1993,2,7.3
Michigan,1993,3,7.2
Michigan,1993,4,7.2
Michigan,1993,5,7.2
Michigan,1993,6,7.2
Michigan,1993,7,7.2
Michigan,1993,8,7.2
Michigan,1993,9,7.2
Michigan,1993,10,7.2
Michigan,1993,11,7.2
Michigan,1993,12,7.1
Michigan,1994,1,7
Michigan,1994,2,6.8
Michigan,1994,3,6.6
Michigan,1994,4,6.3
Michigan,1994,5,6.1
Michigan,1994,6,5.9
Michigan,1994,7,5.8
Michigan,1994,8,5.7
Michigan,1994,9,5.5
Michigan,1994,10,5.4
Michigan,1994,11,5.2
Michigan,1994,12,5.2
Michigan,1995,1,5.2
Michigan,1995,2,5.3
Michigan,1995,3,5.4
Michigan,1995,4,5.5
Michigan,1995,5,5.5
Michigan,1995,6,5.5
Michigan,1995,7,5.4
Michigan,1995,8,5.3
Michigan,1995,9,5.1
Michigan,1995,10,5
Michigan,1995,11,5
Michigan,1995,12,4.9
Michigan,1996,1,4.9
Michigan,1996,2,4.9
Michigan,1996,3,5
Michigan,1996,4,5
Michigan,1996,5,5
Michigan,1996,6,5
Michigan,1996,7,4.9
Michigan,1996,8,4.9
Michigan,1996,9,4.8
Michigan,1996,10,4.8
Michigan,1996,11,4.8
Michigan,1996,12,4.7
Michigan,1997,1,4.6
Michigan,1997,2,4.5
Michigan,1997,3,4.4
Michigan,1997,4,4.3
Michigan,1997,5,4.2
Michigan,1997,6,4.2
Michigan,1997,7,4.1
Michigan,1997,8,4.1
Michigan,1997,9,4.1
Michigan,1997,10,4.1
Michigan,1997,11,4.1
Michigan,1997,12,4.1
Michigan,1998,1,4
Michigan,1998,2,3.9
Michigan,1998,3,3.8
Michigan,1998,4,3.7
Michigan,1998,5,3.7
Michigan,1998,6,3.8
Michigan,1998,7,4.7
Michigan,1998,8,3.9
Michigan,1998,9,4
Michigan,1998,10,4
Michigan,1998,11,4
Michigan,1998,12,3.9
Michigan,1999,1,3.9
Michigan,1999,2,3.9
Michigan,1999,3,3.9
Michigan,1999,4,3.8
Michigan,1999,5,3.8
Michigan,1999,6,3.7
Michigan,1999,7,3.6
Michigan,1999,8,3.6
Michigan,1999,9,3.6
Michigan,1999,10,3.6
Michigan,1999,11,3.5
Michigan,1999,12,3.4
Michigan,2000,1,3.3
Michigan,2000,2,3.2
Michigan,2000,3,3.2
Michigan,2000,4,3.3
Michigan,2000,5,3.5
Michigan,2000,6,3.6
Michigan,2000,7,3.8
Michigan,2000,8,3.8
Michigan,2000,9,3.9
Michigan,2000,10,4
Michigan,2000,11,4.1
Michigan,2000,12,4.2
Michigan,2001,1,4.4
Michigan,2001,2,4.6
Michigan,2001,3,4.7
Michigan,2001,4,4.8
Michigan,2001,5,4.9
Michigan,2001,6,4.9
Michigan,2001,7,5.1
Michigan,2001,8,5.3
Michigan,2001,9,5.6
Michigan,2001,10,5.9
Michigan,2001,11,6.1
Michigan,2001,12,6.3
Michigan,2002,1,6.4
Michigan,2002,2,6.4
Michigan,2002,3,6.4
Michigan,2002,4,6.4
Michigan,2002,5,6.4
Michigan,2002,6,6.3
Michigan,2002,7,6.2
Michigan,2002,8,6.1
Michigan,2002,9,6.1
Michigan,2002,10,6.2
Michigan,2002,11,6.3
Michigan,2002,12,6.4
Michigan,2003,1,6.6
Michigan,2003,2,6.9
Michigan,2003,3,7.1
Michigan,2003,4,7.2
Michigan,2003,5,7.4
Michigan,2003,6,7.5
Michigan,2003,7,7.5
Michigan,2003,8,7.4
Michigan,2003,9,7.3
Michigan,2003,10,7.2
Michigan,2003,11,7
Michigan,2003,12,6.9
Michigan,2004,1,6.9
Michigan,2004,2,6.8
Michigan,2004,3,6.9
Michigan,2004,4,6.9
Michigan,2004,5,7
Michigan,2004,6,7
Michigan,2004,7,7
Michigan,2004,8,7.1
Michigan,2004,9,7.1
Michigan,2004,10,7.2
Michigan,2004,11,7.2
Michigan,2004,12,7.1
Michigan,2005,1,7.1
Michigan,2005,2,7
Michigan,2005,3,6.9
Michigan,2005,4,6.8
Michigan,2005,5,6.7
Michigan,2005,6,6.6
Michigan,2005,7,6.6
Michigan,2005,8,6.5
Michigan,2005,9,6.6
Michigan,2005,10,6.6
Michigan,2005,11,6.7
Michigan,2005,12,6.7
Michigan,2006,1,6.8
Michigan,2006,2,6.8
Michigan,2006,3,6.9
Michigan,2006,4,6.9
Michigan,2006,5,7
Michigan,2006,6,7
Michigan,2006,7,7.1
Michigan,2006,8,7.1
Michigan,2006,9,7.2
Michigan,2006,10,7.2
Michigan,2006,11,7.1
Michigan,2006,12,7
Michigan,2007,1,7
Michigan,2007,2,6.9
Michigan,2007,3,6.9
Michigan,2007,4,6.9
Michigan,2007,5,6.9
Michigan,2007,6,7
Michigan,2007,7,7.1
Michigan,2007,8,7.2
Michigan,2007,9,7.3
Michigan,2007,10,7.4
Michigan,2007,11,7.4
Michigan,2007,12,7.3
Michigan,2008,1,7.3
Michigan,2008,2,7.3
Michigan,2008,3,7.4
Michigan,2008,4,7.6
Michigan,2008,5,7.8
Michigan,2008,6,8
Michigan,2008,7,8.2
Michigan,2008,8,8.4
Michigan,2008,9,8.7
Michigan,2008,10,9
Michigan,2008,11,9.5
Michigan,2008,12,10.1
Michigan,2009,1,11.2
Michigan,2009,2,12.2
Michigan,2009,3,13.1
Michigan,2009,4,13.8
Michigan,2009,5,14.4
Michigan,2009,6,14.9
Michigan,2009,7,14.7
Michigan,2009,8,14.6
Michigan,2009,9,14.4
Michigan,2009,10,14.2
Michigan,2009,11,14
Michigan,2009,12,13.9
Michigan,2010,1,13.7
Michigan,2010,2,13.5
Michigan,2010,3,13.3
Michigan,2010,4,13
Michigan,2010,5,12.7
Michigan,2010,6,12.4
Michigan,2010,7,12.2
Michigan,2010,8,12
Michigan,2010,9,11.9
Michigan,2010,10,11.7
Michigan,2010,11,11.4
Michigan,2010,12,11.2
Michigan,2011,1,10.9
Michigan,2011,2,10.7
Michigan,2011,3,10.6
Michigan,2011,4,10.5
Michigan,2011,5,10.5
Michigan,2011,6,10.5
Michigan,2011,7,10.4
Michigan,2011,8,10.3
Michigan,2011,9,10.1
Michigan,2011,10,9.8
Michigan,2011,11,9.6
Michigan,2011,12,9.4
Michigan,2012,1,9.2
Michigan,2012,2,9.1
Michigan,2012,3,9.1
Michigan,2012,4,9.1
Michigan,2012,5,9.1
Michigan,2012,6,9.1
Michigan,2012,7,9.1
Michigan,2012,8,9
Michigan,2012,9,9
Michigan,2012,10,9
Michigan,2012,11,9
Michigan,2012,12,9
Michigan,2013,1,9
Michigan,2013,2,8.9
Michigan,2013,3,8.8
Michigan,2013,4,8.7
Michigan,2013,5,8.7
Michigan,2013,6,8.7
Michigan,2013,7,8.6
Michigan,2013,8,8.6
Michigan,2013,9,8.5
Michigan,2013,10,8.3
Michigan,2013,11,8.2
Michigan,2013,12,8.1
Michigan,2014,1,7.9
Michigan,2014,2,7.8
Michigan,2014,3,7.7
Michigan,2014,4,7.5
Michigan,2014,5,7.4
Michigan,2014,6,7.2
Michigan,2014,7,7
Michigan,2014,8,6.8
Michigan,2014,9,6.7
Michigan,2014,10,6.5
Michigan,2014,11,6.4
Michigan,2014,12,6.2
Michigan,2015,1,6
Michigan,2015,2,5.9
Michigan,2015,3,5.7
Michigan,2015,4,5.6
Michigan,2015,5,5.5
Michigan,2015,6,5.4
Michigan,2015,7,5.2
Michigan,2015,8,5.2
Michigan,2015,9,5.1
Michigan,2015,10,5.1
Michigan,2015,11,5
Michigan,2015,12,5
Michigan,2016,1,5
Michigan,2016,2,5
Michigan,2016,3,4.9
Michigan,2016,4,4.9
Michigan,2016,5,4.8
Michigan,2016,6,4.8
Michigan,2016,7,4.9
Michigan,2016,8,4.9
Michigan,2016,9,5
Michigan,2016,10,5
Michigan,2016,11,5.1
Michigan,2016,12,5.1
Michigan,2017,1,5.2
Michigan,2017,2,5.3
Michigan,2017,3,5
Michigan,2017,4,4.7
Michigan,2017,5,4.2
Michigan,2017,6,3.8
Michigan,2017,7,3.7
Michigan,2017,8,3.9
Michigan,2017,9,4.3
Michigan,2017,10,4.5
Minnesota,1976,1,6.3
Minnesota,1976,2,6.1
Minnesota,1976,3,6
Minnesota,1976,4,5.8
Minnesota,1976,5,5.6
Minnesota,1976,6,5.6
Minnesota,1976,7,5.6
Minnesota,1976,8,5.7
Minnesota,1976,9,5.8
Minnesota,1976,10,5.8
Minnesota,1976,11,5.9
Minnesota,1976,12,5.9
Minnesota,1977,1,5.9
Minnesota,1977,2,5.8
Minnesota,1977,3,5.7
Minnesota,1977,4,5.6
Minnesota,1977,5,5.5
Minnesota,1977,6,5.4
Minnesota,1977,7,5.3
Minnesota,1977,8,5.1
Minnesota,1977,9,5
Minnesota,1977,10,4.8
Minnesota,1977,11,4.6
Minnesota,1977,12,4.4
Minnesota,1978,1,4.2
Minnesota,1978,2,4.1
Minnesota,1978,3,3.9
Minnesota,1978,4,3.9
Minnesota,1978,5,3.8
Minnesota,1978,6,3.8
Minnesota,1978,7,3.7
Minnesota,1978,8,3.7
Minnesota,1978,9,3.8
Minnesota,1978,10,3.8
Minnesota,1978,11,3.8
Minnesota,1978,12,3.8
Minnesota,1979,1,3.8
Minnesota,1979,2,3.9
Minnesota,1979,3,3.9
Minnesota,1979,4,4
Minnesota,1979,5,4.1
Minnesota,1979,6,4.2
Minnesota,1979,7,4.2
Minnesota,1979,8,4.3
Minnesota,1979,9,4.4
Minnesota,1979,10,4.5
Minnesota,1979,11,4.7
Minnesota,1979,12,4.9
Minnesota,1980,1,5.1
Minnesota,1980,2,5.3
Minnesota,1980,3,5.5
Minnesota,1980,4,5.7
Minnesota,1980,5,5.9
Minnesota,1980,6,6.1
Minnesota,1980,7,6.2
Minnesota,1980,8,6.1
Minnesota,1980,9,6.1
Minnesota,1980,10,6
Minnesota,1980,11,5.9
Minnesota,1980,12,5.8
Minnesota,1981,1,5.8
Minnesota,1981,2,5.7
Minnesota,1981,3,5.7
Minnesota,1981,4,5.6
Minnesota,1981,5,5.5
Minnesota,1981,6,5.5
Minnesota,1981,7,5.5
Minnesota,1981,8,5.6
Minnesota,1981,9,5.8
Minnesota,1981,10,6
Minnesota,1981,11,6.2
Minnesota,1981,12,6.4
Minnesota,1982,1,6.6
Minnesota,1982,2,6.8
Minnesota,1982,3,7
Minnesota,1982,4,7.3
Minnesota,1982,5,7.6
Minnesota,1982,6,7.9
Minnesota,1982,7,8.2
Minnesota,1982,8,8.4
Minnesota,1982,9,8.7
Minnesota,1982,10,8.8
Minnesota,1982,11,8.9
Minnesota,1982,12,8.9
Minnesota,1983,1,8.9
Minnesota,1983,2,8.8
Minnesota,1983,3,8.7
Minnesota,1983,4,8.5
Minnesota,1983,5,8.4
Minnesota,1983,6,8.1
Minnesota,1983,7,7.9
Minnesota,1983,8,7.7
Minnesota,1983,9,7.5
Minnesota,1983,10,7.3
Minnesota,1983,11,7.2
Minnesota,1983,12,7.1
Minnesota,1984,1,6.9
Minnesota,1984,2,6.8
Minnesota,1984,3,6.7
Minnesota,1984,4,6.5
Minnesota,1984,5,6.4
Minnesota,1984,6,6.2
Minnesota,1984,7,6.1
Minnesota,1984,8,6
Minnesota,1984,9,5.9
Minnesota,1984,10,5.9
Minnesota,1984,11,5.9
Minnesota,1984,12,5.9
Minnesota,1985,1,5.9
Minnesota,1985,2,5.9
Minnesota,1985,3,5.9
Minnesota,1985,4,5.9
Minnesota,1985,5,5.9
Minnesota,1985,6,5.9
Minnesota,1985,7,6
Minnesota,1985,8,6.1
Minnesota,1985,9,6.1
Minnesota,1985,10,6.1
Minnesota,1985,11,6.1
Minnesota,1985,12,6.1
Minnesota,1986,1,6
Minnesota,1986,2,6
Minnesota,1986,3,5.9
Minnesota,1986,4,5.8
Minnesota,1986,5,5.7
Minnesota,1986,6,5.6
Minnesota,1986,7,5.4
Minnesota,1986,8,5.3
Minnesota,1986,9,5.2
Minnesota,1986,10,5.2
Minnesota,1986,11,5.2
Minnesota,1986,12,5.2
Minnesota,1987,1,5.3
Minnesota,1987,2,5.3
Minnesota,1987,3,5.3
Minnesota,1987,4,5.3
Minnesota,1987,5,5.3
Minnesota,1987,6,5.2
Minnesota,1987,7,5.2
Minnesota,1987,8,5.1
Minnesota,1987,9,5
Minnesota,1987,10,4.9
Minnesota,1987,11,4.7
Minnesota,1987,12,4.5
Minnesota,1988,1,4.4
Minnesota,1988,2,4.3
Minnesota,1988,3,4.2
Minnesota,1988,4,4.2
Minnesota,1988,5,4.3
Minnesota,1988,6,4.3
Minnesota,1988,7,4.3
Minnesota,1988,8,4.3
Minnesota,1988,9,4.3
Minnesota,1988,10,4.3
Minnesota,1988,11,4.3
Minnesota,1988,12,4.2
Minnesota,1989,1,4.2
Minnesota,1989,2,4.2
Minnesota,1989,3,4.2
Minnesota,1989,4,4.2
Minnesota,1989,5,4.3
Minnesota,1989,6,4.3
Minnesota,1989,7,4.4
Minnesota,1989,8,4.4
Minnesota,1989,9,4.4
Minnesota,1989,10,4.4
Minnesota,1989,11,4.5
Minnesota,1989,12,4.6
Minnesota,1990,1,4.6
Minnesota,1990,2,4.6
Minnesota,1990,3,4.6
Minnesota,1990,4,4.6
Minnesota,1990,5,4.6
Minnesota,1990,6,4.7
Minnesota,1990,7,4.7
Minnesota,1990,8,4.9
Minnesota,1990,9,4.9
Minnesota,1990,10,5
Minnesota,1990,11,5.1
Minnesota,1990,12,5.1
Minnesota,1991,1,5.2
Minnesota,1991,2,5.2
Minnesota,1991,3,5.3
Minnesota,1991,4,5.3
Minnesota,1991,5,5.3
Minnesota,1991,6,5.2
Minnesota,1991,7,5.1
Minnesota,1991,8,5.1
Minnesota,1991,9,5.1
Minnesota,1991,10,5.1
Minnesota,1991,11,5.1
Minnesota,1991,12,5.1
Minnesota,1992,1,5.1
Minnesota,1992,2,5.1
Minnesota,1992,3,5.1
Minnesota,1992,4,5.1
Minnesota,1992,5,5.1
Minnesota,1992,6,5.2
Minnesota,1992,7,5.2
Minnesota,1992,8,5.2
Minnesota,1992,9,5.1
Minnesota,1992,10,5.1
Minnesota,1992,11,5.1
Minnesota,1992,12,5.1
Minnesota,1993,1,5.1
Minnesota,1993,2,5.2
Minnesota,1993,3,5.2
Minnesota,1993,4,5.2
Minnesota,1993,5,5.2
Minnesota,1993,6,5.1
Minnesota,1993,7,5
Minnesota,1993,8,4.9
Minnesota,1993,9,4.8
Minnesota,1993,10,4.7
Minnesota,1993,11,4.7
Minnesota,1993,12,4.6
Minnesota,1994,1,4.6
Minnesota,1994,2,4.4
Minnesota,1994,3,4.3
Minnesota,1994,4,4.1
Minnesota,1994,5,4
Minnesota,1994,6,3.9
Minnesota,1994,7,3.9
Minnesota,1994,8,3.9
Minnesota,1994,9,3.9
Minnesota,1994,10,3.9
Minnesota,1994,11,3.9
Minnesota,1994,12,3.8
Minnesota,1995,1,3.8
Minnesota,1995,2,3.8
Minnesota,1995,3,3.8
Minnesota,1995,4,3.8
Minnesota,1995,5,3.7
Minnesota,1995,6,3.7
Minnesota,1995,7,3.7
Minnesota,1995,8,3.6
Minnesota,1995,9,3.6
Minnesota,1995,10,3.7
Minnesota,1995,11,3.7
Minnesota,1995,12,3.8
Minnesota,1996,1,3.9
Minnesota,1996,2,4
Minnesota,1996,3,4
Minnesota,1996,4,4.1
Minnesota,1996,5,4.1
Minnesota,1996,6,4.1
Minnesota,1996,7,4
Minnesota,1996,8,3.9
Minnesota,1996,9,3.9
Minnesota,1996,10,3.8
Minnesota,1996,11,3.7
Minnesota,1996,12,3.7
Minnesota,1997,1,3.6
Minnesota,1997,2,3.5
Minnesota,1997,3,3.4
Minnesota,1997,4,3.4
Minnesota,1997,5,3.3
Minnesota,1997,6,3.3
Minnesota,1997,7,3.2
Minnesota,1997,8,3.2
Minnesota,1997,9,3.1
Minnesota,1997,10,3.1
Minnesota,1997,11,3
Minnesota,1997,12,2.9
Minnesota,1998,1,2.8
Minnesota,1998,2,2.8
Minnesota,1998,3,2.7
Minnesota,1998,4,2.6
Minnesota,1998,5,2.6
Minnesota,1998,6,2.6
